"TOA5","K34_CR1000_METEO","CR1000","47272","CR1000.Std.32.05","CPU:K34_METEO_JUN2023.CR1","35560","Biomet"
"LINE","SECONDS","NANOSECONDS","RECORD","SWIN_1_1_1","SWOUT_1_1_1","LWIN_1_1_1","LWOUT_1_1_1","PPFD_1_1_1","PPFD_2_1_1","RN_1_1_1","RG_6_4_1_1_1","SWDIF_1_1_1","TC_1_1_1","PA_1_1_1","P_RAIN_1_1_1","VIN_1_1_1","T_CRN4_1_1_1","TA_1_1_1","TA_2_1_1_2_1","TA_1_3_1","TA_1_4_1","TA_1_5_1","TA_1_6_1","RH_1_1_1","RH_1_2_1","RH_1_3_1","RH_1_4_1","RH_1_5_1","RH_1_6_1","WS_1_1_1","WD_1_1_1","WS_1_2_1","WS_1_3_1","WS_1_4_1","WD_1_4_1"
"LN","SECONDS","NANOSECONDS","RN","","","","","","","","","","","","","","","","","","","","","","","","","","","m/s","Deg","m/s","m/s","m/s","Deg"
"","","","","Avg:","Avg:","Avg:","Avg:","Avg:","Avg:","Avg:","Avg:","Avg:","Avg:","Avg:","Tot:","Avg:","Avg:","Avg:","Avg:","Avg:","Avg:","Avg:","Avg:","Avg:","Avg:","Avg:","Avg:","Avg:","Avg:","WVc:","WVc:","Avg:","Avg:","WVc:","WVc:"
3069,1056769680,0,6470,"NAN",0.50606,0,0,0,0.0252223,"NAN",-77.3037,-15.0171,23.1826,999.079,0,0,-241.796,24.8123,53.6007,24.5392,23.285,22.8925,22.7901,92.3037,69.5648,95.256,95.9556,97.7048,99.2833,1.455,69,0,0,0,0
3070,1056769740,0,6471,"NAN",0.50606,0,0,0,0.0252223,"NAN",-67.5768,-8.19113,23.0375,998.703,0,0,-241.796,24.7867,53.7116,24.6075,23.2764,22.884,22.7901,92.2867,69.7355,95.4949,95.93,97.7133,99.2918,1.32,64,0,0,0,0
3071,1056769800,0,6472,"NAN",0.75909,0,0,0,0.0168149,"NAN",-72.6962,19.2833,23.0887,998.884,0,0,-241.787,24.8037,53.4983,24.5051,23.2508,22.8669,22.8072,92.4317,69.8976,95.5631,95.9386,97.7048,99.2918,1.23,61.5,0,0,0,0
3072,1056769860,0,6473,"NAN",1.01212,0,0,0,0.0336297,"NAN",-68.7713,69.4539,23.0887,998.99,0,0,-241.796,24.7696,53.1143,24.4198,23.2423,22.8925,22.7816,92.4573,69.7952,95.6826,95.93,97.7133,99.2747,1.275,59.5,0,0,0,0
3073,1056769920,0,6474,"NAN",0.885606,0,0,0,0.0252223,"NAN",-70.9898,72.0136,23.1399,999.014,0,0,-241.796,24.7526,53.0034,24.3686,23.2338,22.884,22.7901,92.628,69.5904,95.7338,95.9386,97.6962,99.2747,1.19,58,0,0,0,0
3074,1056769980,0,6475,"NAN",0.885609,0,0,0,0.0168149,"NAN",-68.2594,73.8908,23.1399,998.88,0,0,-241.796,24.744,53.0546,24.3686,23.2508,22.8754,22.773,92.7218,69.5307,95.802,95.9386,97.7389,99.2662,1.18,58,0,0,0,0
3075,1056770040,0,6476,"NAN",0.759092,0,0,0,0.0168149,"NAN",-67.5768,75.4266,23.0887,998.843,0,0,-241.805,24.744,53.0887,24.3345,23.2082,22.884,22.7474,92.6536,69.488,95.7679,95.93,97.7304,99.2833,1.26,56,0,0,0,0
3076,1056770100,0,6477,"NAN",0.75909,0,0,0,0.0168149,"NAN",-66.3822,75.7679,23.0802,998.601,0,0,-241.787,24.744,53.1143,24.3003,23.2338,22.901,22.7645,92.5683,69.5648,95.8362,95.9386,97.7901,99.2918,1.235,56,0,0,0,0
3077,1056770160,0,6478,"NAN",0.632574,0,0,0,0.0168148,"NAN",-65.8703,66.5529,23.0631,998.771,0,0,-241.796,24.7355,52.9351,24.3003,23.1997,22.8754,22.7901,92.5938,69.0017,95.785,95.9215,97.7901,99.2918,1.185,61.5,0,0,0,0
3078,1056770220,0,6479,"NAN",0.50606,0,0,0,0.0168149,"NAN",-65.529,67.9181,23.0631,998.612,0,0,-241.787,24.7184,53.4556,24.3003,23.1997,22.901,22.773,92.5853,69.2321,95.8362,95.9386,97.7901,99.2833,1.26,67.5,0,0,0,0
3079,1056770280,0,6480,"NAN",0.632576,0,0,0,0.0168149,"NAN",-58.1911,67.7474,23.0887,998.908,0,0,-241.787,24.7184,52.3123,24.3003,23.1741,22.8754,22.8157,92.6024,69.2235,95.9898,95.913,97.8072,99.3003,1.295,70,0,0,0,0
3080,1056770340,0,6481,"NAN",0.759091,0,0,0,0.0168149,"NAN",-52.7304,66.3822,23.0887,999.041,0,0,-241.787,24.7099,52.9693,24.3003,23.157,22.8925,22.7986,92.6109,69.0358,96.0409,95.9215,97.8072,99.2747,1.245,69.5,0,0,0,0
3081,1056770400,0,6482,"NAN",0.506062,0,0,0,0.0168149,"NAN",-53.5836,63.6519,23.0546,998.469,0,0,-241.787,24.7014,53.3959,24.3345,23.1485,22.884,22.8072,92.6365,69.1212,96.058,95.8788,97.8072,99.2747,1.26,70.5,0,0,0,0
3082,1056770460,0,6483,"NAN",0.632576,0,0,0,0.0252223,"NAN",-66.5529,71.5017,23.0205,999.033,0,0,-241.787,24.727,52.7816,24.3686,23.1314,22.8925,22.8242,92.7218,69.2662,95.9386,95.8703,97.8157,99.2747,1.29,74,0,0,0,0
3083,1056770520,0,6484,"NAN",1.01212,0,0,0,0.0252223,"NAN",-57.1672,84.8123,23.0973,998.574,0,0,-241.787,24.7099,52.4915,24.3686,23.1058,22.8925,22.8157,92.7474,69.5136,95.802,95.8532,97.8584,99.2833,1.285,73.5,0,0,0,0
3084,1056770580,0,6485,"NAN",0.759089,0,0,0,0.0252223,"NAN",-49.6587,78.4983,23.0887,998.922,0,0,-241.796,24.7099,53.0717,24.3686,23.0802,22.9181,22.7901,92.7304,69.2321,95.7679,95.8959,97.8754,99.3174,1.275,73,0,0,0,0
3085,1056770640,0,6486,"NAN",0.885605,0,0,0,0.0252223,"NAN",-55.6314,78.4983,23.0973,998.863,0,0,-241.796,24.7099,52.4829,24.3686,23.1143,22.9351,22.7986,92.7389,68.7031,95.7338,95.8532,97.8584,99.2833,1.135,71,0,0,0,0
3086,1056770700,0,6487,"NAN",0.759091,0,0,0,0.0168149,"NAN",-54.6075,78.6689,23.0887,998.587,0,0,-241.787,24.7014,51.459,24.4369,23.1058,22.901,22.7816,92.7474,68.3874,95.7167,95.8703,97.8754,99.2662,1.145,73.5,0,0,0,0
3087,1056770760,0,6488,"NAN",0.759091,0,0,0,0.0168149,"NAN",-51.5358,75.9386,23.0802,998.964,0,0,-241.787,24.6843,51.0068,24.4369,23.1058,22.9266,22.7986,92.7645,68.6092,95.7338,95.8447,97.8754,99.2918,1.24,76.5,0,0,0,0
3088,1056770820,0,6489,"NAN",0.759093,0,0,0,0.0168149,"NAN",-48.2935,74.744,23.0802,998.701,0,0,-241.787,24.7099,51.4932,24.4369,23.0717,22.9181,22.8072,92.901,68.5068,95.6655,95.8362,97.901,99.3003,1.3,72.5,0,0,0,0
3089,1056770880,0,6490,"NAN",0.632576,0,0,0,0.0168149,"NAN",-43.1741,74.2321,23.0887,998.784,0,0,-241.787,24.6502,51.5017,24.4369,23.029,22.9181,22.8072,92.9095,68.6348,95.6314,95.8362,97.8925,99.2918,1.295,70.5,0,0,0,0
3090,1056770940,0,6491,"NAN",0.75909,0,0,0,0.0168149,"NAN",-50.5119,73.2082,23.0802,998.948,0,0,-241.787,24.6672,50.8191,24.4369,23.0034,22.9352,22.7986,92.9693,68.7031,95.4949,95.8106,97.9266,99.2833,1.16,73.5,0,0,0,0
3091,1056771000,0,6492,"NAN",0.759089,0,0,0,0.0168148,"NAN",-49.6587,73.0375,23.0631,998.828,0,0,-241.787,24.6502,50.5034,24.4369,23.0034,22.9352,22.7986,92.645,67.8413,95.4949,95.802,97.9266,99.2662,1.31,78.5,0,0,0,0
3092,1056771060,0,6493,"NAN",0.50606,0,0,0,0.0168149,"NAN",-48.1229,-0.170648,23.0802,998.642,0,0,-241.787,24.6416,52.8754,24.4369,23.0546,22.9352,22.8413,92.3293,69.3515,95.4266,95.785,97.9522,99.2918,1.515,81.5,0,0,0,0
3093,1056771120,0,6494,"NAN",0.50606,0,0,0,0.0168149,"NAN",-61.0921,2.38908,23.1655,998.854,0,0,-241.805,24.6416,55.6485,24.4369,23.0461,22.9693,22.8072,92.0051,68.8737,95.3242,95.8362,97.9607,99.2918,1.58,84,0,0,0,0
3094,1056771180,0,6495,"NAN",0.506061,0,0,0,0.0252223,"NAN",-65.6997,7.16724,23.0802,998.861,0,0,-241.787,24.6331,53.413,24.4369,23.1229,22.9693,22.8242,91.6809,69.3942,95.273,95.8362,97.9949,99.3003,1.625,84,0,0,0,0
3095,1056771240,0,6496,"NAN",0.506062,0,0,0,0.0252224,"NAN",-65.8703,6.48464,23.0631,998.897,0,0,-241.787,24.6416,53.2679,24.5051,23.1399,23.0034,22.8328,91.6723,69.3942,95.3072,95.8447,98.0205,99.2918,1.65,84.5,0,0,0,0
3096,1056771300,0,6497,"NAN",0.506061,0,0,0,0.0252223,"NAN",-67.9181,-1.19454,23.2764,998.985,0,0,-241.796,24.7099,53.5068,24.5563,23.157,23.0034,22.8498,91.2116,69.3345,95.1536,95.8703,98.0205,99.2662,1.655,85,0,0,0,0
3097,1056771360,0,6498,"NAN",0.50606,0,0,0,0.0168149,"NAN",-67.4061,-6.65529,23.2082,998.542,0,0,-241.787,24.7099,53.5495,24.5392,23.1826,22.9863,22.8669,91.0409,69.4966,95.1536,95.8788,98.0205,99.2833,1.61,83.5,0,0,0,0
3098,1056771420,0,6499,"NAN",0.50606,0,0,0,0.0168148,"NAN",-57.1672,-12.9693,23.0631,998.903,0,0,-241.805,24.7184,53.2935,24.5051,23.2338,22.9863,22.8669,90.8703,69.1638,95.0341,95.8959,97.9693,99.2833,1.6,83.5,0,0,0,0
3099,1056771480,0,6500,"NAN",0.50606,0,0,0,0.0168149,"NAN",-59.0444,0.682594,23.1399,998.513,0,0,-241.787,24.7611,52.8498,24.5734,23.2594,23.0034,22.8754,90.7082,69.1723,95.1536,95.93,97.9949,99.2918,1.64,84,0,0,0,0
3100,1056771540,0,6501,"NAN",0.50606,0,0,0,0.0252223,"NAN",-53.5836,-15.6997,23.0802,998.889,0,0,-241.796,24.7611,53.029,24.5222,23.2679,23.0205,22.9096,90.7253,69.4198,95.0853,95.9386,98.0034,99.3003,1.635,85,0,0,0,0
3101,1056771600,0,6502,"NAN",0.506061,0,0,0,0.0168149,"NAN",-50.5119,-1.36519,23.0973,998.652,0,0,-241.787,24.8037,53.5324,24.5734,23.2253,23.029,22.884,90.5973,69.7355,95.0171,95.93,97.9607,99.2747,1.665,86,0,0,0,0
3102,1056771660,0,6503,"NAN",0.759093,0,0,0,0.0336299,"NAN",-44.0273,70.3072,23.0887,999.155,0,0,-241.796,24.7952,50.401,24.5734,23.2253,23.0375,22.884,90.401,68.2508,95.0341,95.9386,97.9778,99.2833,1.75,86,0,0,0,0
3103,1056771720,0,6504,"NAN",1.01212,0,0,0,0.0252223,"NAN",-37.884,80.5461,23.0631,998.702,0,0,-241.787,24.8549,49.872,24.5734,23.1826,23.0205,22.884,90.2645,67.9863,95.0171,95.913,97.901,99.2833,1.78,86,0,0,0,0
3104,1056771780,0,6505,"NAN",0.75909,0,0,0,0.0252223,"NAN",-40.1024,81.2287,23.1399,998.944,0,0,-241.787,24.8549,49.2662,24.5734,23.1485,23.0119,22.8925,90.1024,67.8584,95.0683,95.9044,97.8839,99.2833,1.8,85.5,0,0,0,0
3105,1056771840,0,6506,"NAN",0.759089,0,0,0,0.0168148,"NAN",-47.9522,78.4983,23.1399,998.816,0,0,-241.787,24.8635,50.1024,24.5734,23.1143,23.0119,22.8584,90.0171,67.8669,95.0853,95.8874,97.8839,99.2918,1.785,85,0,0,0,0
3106,1056771900,0,6507,"NAN",0.75909,0,0,0,0.0168149,"NAN",-39.5904,80.0341,23.1741,998.788,0,0,-241.787,24.8805,50.0171,24.5734,23.1314,23.0119,22.8754,89.9829,67.2355,95.256,95.8959,97.8839,99.2918,1.765,85,0,0,0,0
3107,1056771960,0,6508,"NAN",0.632576,0,0,0,0.0168149,"NAN",-35.4949,68.43,23.1741,998.597,0,0,-241.796,24.8891,49.8379,24.5392,23.0973,23.0119,22.8498,89.9317,67.1587,95.256,95.8788,97.8669,99.2747,1.785,85.5,0,0,0,0
3108,1056772020,0,6509,"NAN",0.759091,0,0,0,0.0168149,"NAN",-38.3959,71.6723,23.1229,998.897,0,0,-241.796,24.9147,49.6843,24.5051,23.1143,23.0034,22.8584,89.9061,66.9966,95.3584,95.8703,97.8839,99.2747,1.745,86,0,0,0,0
3109,1056772080,0,6510,"NAN",0.632578,0,0,0,0.0168149,"NAN",-38.2253,67.0648,23.1399,998.844,0,0,-241.787,24.9061,49.8037,24.5051,23.0717,23.0119,22.8669,89.8123,67.1502,95.4266,95.8447,97.8413,99.2918,1.765,86.5,0,0,0,0
3110,1056772140,0,6511,"NAN",0.506061,0,0,0,0.0168149,"NAN",-34.1297,69.2833,23.0802,998.757,0,0,-241.787,24.9403,49.7611,24.5051,23.0802,22.9949,22.8754,89.5734,67.0136,95.529,95.8532,97.7986,99.3089,1.745,87,0,0,0,0
3111,1056772200,0,6512,"NAN",0.50606,0,0,0,0.0168149,"NAN",-31.3993,68.942,23.0802,999.12,0,0,-241.796,24.9573,49.5904,24.5051,23.0717,23.0119,22.8754,89.7099,66.9283,95.4949,95.8532,97.8157,99.3089,1.72,86,0,0,0,0
3112,1056772260,0,6513,"NAN",0.50606,0,0,0,0.0168148,"NAN",-46.7577,74.0614,23.0887,998.72,0,0,-241.796,24.9403,49.5904,24.5051,23.0802,22.9949,22.884,89.6331,67.0392,95.5973,95.8618,97.8072,99.3089,1.77,85,0,0,0,0
3113,1056772320,0,6514,"NAN",0.50606,0,0,0,0.0168149,"NAN",-47.6109,72.3549,23.0631,998.997,0,0,-241.796,24.9232,49.3174,24.471,23.0546,23.029,22.884,89.6075,67.1587,95.6655,95.8447,97.8328,99.2747,1.8,85,0,0,0,0
3114,1056772380,0,6515,"NAN",0.632576,0,0,0,0.0168149,"NAN",-47.7816,72.1843,23.0973,999.01,0,0,-241.787,24.9488,49.5819,24.4369,23.0461,23.0034,22.8584,89.599,67.1502,95.5973,95.8447,97.8669,99.2662,1.92,85,0,0,0,0
3115,1056772440,0,6516,"NAN",0.506061,0,0,0,0.0168149,"NAN",-43.686,72.3549,23.0631,998.941,0,0,-241.796,24.9659,50.1792,24.4369,23.0205,23.0034,22.8413,89.471,67.2952,95.6314,95.8276,97.8498,99.2918,1.875,85.5,0,0,0,0
3116,1056772500,0,6517,"NAN",0.632578,0,0,0,0.0168149,"NAN",-37.884,72.0136,23.0631,999.092,0,0,-241.796,24.9573,49.5051,24.4369,23.0205,22.9949,22.8669,89.5819,67.0819,95.6826,95.8276,97.8072,99.2833,1.835,85.5,0,0,0,0
3117,1056772560,0,6518,"NAN",0.632576,0,0,0,0.0168149,"NAN",-36.8601,73.7201,23.0546,998.678,0,0,-241.787,24.9573,48.9505,24.4369,23.0461,23.0119,22.8584,89.7099,67.0136,95.6826,95.8276,97.8498,99.3089,1.945,85.5,0,0,0,0
3118,1056772620,0,6519,"NAN",0.50606,0,0,0,0.0168149,"NAN",-39.0785,73.5495,23.0631,998.795,0,0,-241.787,24.9488,49.3259,24.4539,23.0717,22.9863,22.8584,89.5734,67.0478,95.6143,95.8447,97.8072,99.3174,2.005,86,0,0,0,0
3119,1056772680,0,6520,"NAN",0.50606,0,0,0,0.0168148,"NAN",-41.8089,70.3072,23.0375,998.746,0,0,-241.796,24.9829,49.7099,24.4198,23.0802,22.9351,22.8242,89.5819,67.1672,95.6826,95.8959,97.7986,99.2833,2.075,87,0,0,0,0
3120,1056772740,0,6521,"NAN",0.632575,0,0,0,0.0168149,"NAN",-36.5188,75.5973,23.0034,998.641,0,0,-241.796,24.9829,49.3345,24.4369,23.0887,22.9181,22.8242,89.2321,67.099,95.7338,95.8703,97.7986,99.2747,2.135,88,0,0,0,0
3121,1056772800,0,6522,"NAN",0.50606,0,0,0,0.0168149,"NAN",-36.0068,63.9932,23.0034,998.984,0,0,-241.787,25.0171,48.7457,24.4198,23.0973,22.9266,22.7901,89.1126,66.6723,95.802,95.8362,97.8072,99.2833,2.225,87.5,0,0,0,0
3122,1056772860,0,6523,"NAN",0.506061,0,0,0,0.0168149,"NAN",-44.7099,-1.19454,22.9693,998.755,0,0,-241.787,25.0341,50.9898,24.4027,23.0802,22.901,22.8157,88.7969,67.0563,95.9215,95.8788,97.8413,99.3089,2.355,87,0,0,0,0
3123,1056772920,0,6524,"NAN",0.506062,0,0,0,0.0168149,"NAN",-52.3891,0.682594,22.9778,998.746,0,0,-241.787,25.0853,49.5478,24.4369,23.0717,22.8925,22.8072,88.5154,66.7235,95.8703,95.8788,97.8584,99.2747,2.49,87,0,0,0,0
3124,1056772980,0,6525,"NAN",0.506061,0,0,0,0.0168149,"NAN",-54.0956,-6.31399,23.0375,998.67,0,0,-241.796,25.1194,49.4283,24.4539,23.0717,22.901,22.7816,88.3447,66.715,95.4949,95.8874,97.8328,99.2662,2.54,86.5,0,0,0,0
3125,1056773040,0,6526,"NAN",0.50606,0,0,0,0.0168149,"NAN",-72.3549,-2.04778,23.0631,998.92,0,0,-241.796,25.1365,49.9915,24.6416,23.0973,22.8925,22.7645,88.0973,66.6382,95.0512,95.8959,97.8072,99.2833,2.39,85.5,0,0,0,0
3126,1056773100,0,6527,"NAN",0.50606,0,0,0,0.0168148,"NAN",-60.0683,-7.33788,23.0375,998.625,0,0,-241.787,25.1706,50.2133,24.7099,23.0973,22.884,22.7816,88.0119,66.5102,94.5734,95.9044,97.8413,99.3089,2.31,84.5,0,0,0,0
3127,1056773160,0,6528,"NAN",0.50606,0,0,0,0.0168149,"NAN",-59.3857,-8.19112,23.029,998.765,0,0,-241.787,25.1877,50.0853,24.7782,23.0973,22.8754,22.773,87.9181,66.2287,94.4027,95.93,97.8328,99.2918,2.45,85,0,0,0,0
3128,1056773220,0,6529,"NAN",0.50606,0,0,0,0.0168149,"NAN",-50.6826,14.3345,23.0375,998.658,0,0,-241.796,25.2389,50.5546,24.6416,23.1485,22.8669,22.7304,87.901,66.8174,93.9932,95.9556,97.7986,99.2918,2.54,85.5,0,0,0,0
3129,1056773280,0,6530,"NAN",0.506061,0,0,0,0.0168149,"NAN",-52.7304,-9.55631,23.0034,999.001,0,0,-241.796,25.2304,50.3413,24.7099,23.1485,22.884,22.7048,87.7816,66.4676,93.6177,95.9556,97.8413,99.2577,2.53,85.5,0,0,0,0
3130,1056773340,0,6531,"NAN",0.506062,0,0,0,0.0168149,"NAN",-52.7304,-10.9215,23.0375,998.87,0,0,-241.787,25.2389,50.8532,24.7099,23.1485,22.8584,22.6962,87.7901,66.6468,93.686,95.9556,97.8157,99.2747,2.465,85.5,0,0,0,0
3131,1056773400,0,6532,"NAN",0.506061,0,0,0,0.0168149,"NAN",-47.9522,-14.6758,22.9607,998.997,0,0,-241.796,25.2816,50.6399,24.6758,23.1143,22.8754,22.7304,87.6792,66.9027,93.7201,95.8959,97.7986,99.2918,2.375,85,0,0,0,0
3132,1056773460,0,6533,"NAN",1.01212,0,0,0,0.0168149,"NAN",-52.901,71.3311,23.1143,998.676,0,0,-241.805,25.2474,51.5444,24.7099,23.157,22.8669,22.7304,87.5597,66.8942,93.5836,95.9727,97.8413,99.2747,2.395,85,0,0,0,0
3133,1056773520,0,6534,"NAN",0.632574,0,0,0,0.0168148,"NAN",-46.2457,69.9659,23.2082,998.684,0,0,-241.787,25.2645,51.1007,24.7611,23.2082,22.8584,22.7048,87.4317,66.6297,92.9863,95.9727,97.7901,99.3089,2.425,85.5,0,0,0,0
3134,1056773580,0,6535,"NAN",0.632575,0,0,0,0.0168149,"NAN",-44.1979,72.6962,23.2082,998.568,0,0,-241.796,25.3157,50.785,24.7952,23.2082,22.8328,22.6877,87.3805,66.6212,92.4232,95.9983,97.7816,99.3003,2.445,86.5,0,0,0,0
3135,1056773640,0,6536,"NAN",0.50606,0,0,0,0.0168149,"NAN",-44.5392,73.3788,23.157,998.987,0,0,-241.796,25.3328,51.3652,24.8464,23.2253,22.8328,22.7218,87.3976,66.6979,92.116,95.9556,97.773,99.3003,2.5,87.5,0,0,0,0
3136,1056773700,0,6537,"NAN",0.506061,0,0,0,0.0168149,"NAN",-44.5392,72.1843,23.1314,998.958,0,0,-241.796,25.3242,51.8601,24.8805,23.2423,22.8328,22.6706,87.4232,66.6297,91.9113,95.9898,97.773,99.2747,2.49,88.5,0,0,0,0
3137,1056773760,0,6538,"NAN",0.506062,0,0,0,0.0168149,"NAN",-38.0546,67.4061,23.0802,998.533,0,0,-241.796,25.3157,51.4932,24.9147,23.2764,22.8072,22.6621,87.4829,66.6041,91.7747,96.0068,97.7901,99.2491,2.45,88,0,0,0,0
3138,1056773820,0,6539,"NAN",0.506061,0,0,0,0.0168149,"NAN",-27.3038,68.43,23.1058,999.098,0,0,-241.787,25.2901,51.0836,24.9147,23.2764,22.7986,22.6536,87.4915,66.7577,91.1433,96.0154,97.7986,99.2918,2.475,87,0,0,0,0
3139,1056773880,0,6540,"NAN",0.50606,0,0,0,0.0168149,"NAN",-26.9625,71.1604,23.1399,998.561,0,0,-241.787,25.3072,51.6894,24.9488,23.2594,22.7986,22.6621,87.3805,66.6382,90.3413,96.0068,97.8584,99.3003,2.465,87.5,0,0,0,0
3140,1056773940,0,6541,"NAN",0.50606,0,0,0,0.0168148,"NAN",-25.4266,64.5051,23.2082,999.017,0,0,-241.796,25.3328,52.3805,25.0512,23.2594,22.7986,22.6877,87.2867,66.5614,89.5563,95.9898,97.8413,99.3003,2.5,88,0,0,0,0
3141,1056774000,0,6542,"NAN",0.50606,0,0,0,0.0168149,"NAN",-18.942,66.8942,23.2423,998.637,0,0,-241.796,25.3413,52.3464,25.1194,23.2167,22.7816,22.6877,87.1928,66.459,89.2491,96.0239,97.8498,99.3003,2.63,87.5,0,0,0,0
3142,1056774060,0,6543,"NAN",0.632576,0,0,0,0.0168149,"NAN",-30.3754,82.7645,23.2082,998.854,0,0,-241.796,25.3498,51.9539,25.1877,23.2338,22.8157,22.6621,87.0648,66.5785,88.8396,96.0324,97.901,99.2747,2.765,87.5,0,0,0,0
3143,1056774120,0,6544,"NAN",0.506061,0,0,0,0.0168149,"NAN",-27.6451,83.1058,23.2764,999.111,0,0,-241.796,25.384,52.7645,25.256,23.285,22.7986,22.6536,87.0734,66.6723,88.7713,96.0324,97.8925,99.2662,2.755,87.5,0,0,0,0
3144,1056774180,0,6545,"NAN",0.506062,0,0,0,0.0168149,"NAN",-29.0102,84.3003,23.2423,998.688,0,0,-241.787,25.3754,52.9181,25.256,23.2508,22.8072,22.6536,87.0478,66.587,88.7372,96.0324,97.9352,99.2662,2.565,87.5,0,0,0,0
3145,1056774240,0,6546,"NAN",0.632576,0,0,0,0.0168149,"NAN",-23.0375,78.8396,23.2082,999.083,0,0,-241.787,25.3669,52.5171,25.256,23.2594,22.7816,22.6621,87.0392,66.5956,88.7031,96.0239,97.9437,99.2833,2.52,87.5,0,0,0,0
3146,1056774300,0,6547,"NAN",0.50606,0,0,0,0.0168149,"NAN",-28.6689,77.9863,23.2423,998.66,0,0,-241.787,25.3754,52.9095,25.256,23.2253,22.7901,22.645,87.0392,66.5614,88.9078,95.9898,97.9522,99.2833,2.63,87.5,0,0,0,0
3147,1056774360,0,6548,"NAN",0.759089,0,0,0,0.0168148,"NAN",-30.3754,85.1536,23.2764,999.063,0,0,-241.787,25.3498,52.884,25.256,23.1826,22.7901,22.628,87.0648,66.6809,88.7372,96.0154,98.0119,99.2833,2.68,88.5,0,0,0,0
3148,1056774420,0,6549,"NAN",0.632575,0,0,0,0.0168149,"NAN",-28.6689,84.1297,23.2764,998.707,0,0,-241.787,25.401,52.7048,25.256,23.2167,22.7901,22.5939,87.0392,66.7833,88.8737,95.9983,97.9437,99.2833,2.645,89.5,0,0,0,0
3149,1056774480,0,6550,"NAN",0.50606,0,0,0,0.0168149,"NAN",-32.2526,82.4232,23.2082,998.598,0,0,-241.778,25.384,52.8413,25.256,23.2253,22.8072,22.6024,87.0563,66.5785,88.942,96.0154,97.9949,99.2918,2.645,89,0,0,0,0
3150,1056774540,0,6551,"NAN",0.506061,0,0,0,0.0168149,"NAN",-33.7884,79.6928,23.2082,998.98,0,0,-241.787,25.3925,52.4915,25.256,23.2338,22.7986,22.6109,87.0904,66.6468,89.1468,96.0068,97.9949,99.3003,2.715,88.5,0,0,0,0
3151,1056774600,0,6552,"NAN",0.632578,0,0,0,0.0168149,"NAN",-34.8123,79.3515,23.2082,998.739,0,0,-241.805,25.3669,51.9625,25.1877,23.2253,22.7986,22.6194,87.1075,66.6297,89.2833,96.0068,97.9863,99.2918,2.725,90,0,0,0,0
3152,1056774660,0,6553,"NAN",0.506061,0,0,0,0.0168149,"NAN",-39.0785,-1.87713,23.2423,998.601,0,0,-241.796,25.3498,52.7048,25.1877,23.2253,22.773,22.645,87.1246,66.3822,89.4539,96.0154,98.029,99.2747,2.63,91.5,0,0,0,0
3153,1056774720,0,6554,"NAN",0.50606,0,0,0,0.0168149,"NAN",-39.7611,0,23.2935,998.749,0,0,-241.796,25.3669,51.971,25.1536,23.2253,22.7986,22.6536,87.099,66.1348,89.727,95.9386,98.0461,99.2833,2.585,91.5,0,0,0,0
3154,1056774780,0,6555,"NAN",0.50606,0,0,0,0.0168148,"NAN",-34.3003,5.9727,23.2082,998.759,0,0,-241.787,25.3669,51.3481,25.1194,23.2167,22.8157,22.628,86.9795,66.3908,89.5904,95.9471,98.029,99.2833,2.63,90,0,0,0,0
3155,1056774840,0,6556,"NAN",0.50606,0,0,0,0.0168149,"NAN",-37.372,-2.90102,23.2679,999.118,0,0,-241.796,25.3925,51.8771,25.1024,23.1911,22.8328,22.6536,86.9283,66.4078,89.6246,95.9727,98.0461,99.3003,2.655,89.5,0,0,0,0
3156,1056774900,0,6557,"NAN",0.50606,0,0,0,0.0168149,"NAN",-42.6621,-2.21843,23.1485,998.836,0,0,-241.787,25.401,52.1843,25.0853,23.2082,22.8413,22.645,86.7235,66.5785,89.5904,95.9898,98.0631,99.3089,2.685,90.5,0,0,0,0
3157,1056774960,0,6558,"NAN",0.506061,0,0,0,0.0168149,"NAN",-34.9829,1.53584,23.2253,998.841,0,0,-241.787,25.401,51.7662,25.1024,23.1997,22.8669,22.6536,86.6126,66.1775,89.7611,95.9812,98.0717,99.3089,2.63,90.5,0,0,0,0
3158,1056775020,0,6559,"NAN",0.506062,0,0,0,0.0168149,"NAN",-35.1536,-7.16723,23.3703,998.995,0,0,-241.787,25.4607,50.9556,25.0853,23.1826,22.8925,22.6536,86.6041,66.1092,89.8635,95.9898,98.0887,99.2491,2.53,90.5,0,0,0,0
3159,1056775080,0,6560,"NAN",0.506061,0,0,0,0.0168149,"NAN",-34.3003,-5.6314,23.1399,998.706,0,0,-241.787,25.4522,51.5102,25.0683,23.1997,22.8584,22.6621,86.5956,66.3055,89.9829,95.9642,98.0631,99.2662,2.45,90.5,0,0,0,0
3160,1056775140,0,6561,"NAN",0.50606,0,0,0,0.0168149,"NAN",-36.5188,-11.9454,23.1143,998.824,0,0,-241.796,25.4437,51.7918,25.0171,23.1997,22.8669,22.6877,86.6382,66.186,90.1365,95.9727,98.0631,99.2833,2.52,91,0,0,0,0
3161,1056775200,0,6562,"NAN",0.632574,0,0,0,0.0168148,"NAN",-30.3754,26.6212,23.0973,998.819,0,0,-241.796,25.4351,51.0921,24.9659,23.1826,22.8498,22.6877,86.6553,66.3908,90.3072,95.9898,98.0375,99.3003,2.58,92.5,0,0,0,0
