"TOA5","K34_CR1000_METEO","CR1000","47272","CR1000.Std.32.05","CPU:K34_METEO_JUN2023.CR1","35560","Solo"
"LINE","SECONDS","NANOSECONDS","RECORD","flx_solo_Avg","flx_solo2_Avg","Uso_10cm_Avg","ECCs650_10cm_Avg","TempSCs650_10cm_Avg","PermCs650_10cm_Avg","PerAvgCs650_10cm_Avg","VoltRCs650_10cm_Avg","Uso_20cm_Avg","ECCs650_20cm_Avg","TempSCs650_20cm_Avg","PermCs650_20cm_Avg","PerAvgCs650_20cm_Avg","VoltRCs650_20cm_Avg","Uso_30cm_Avg","ECCs650_30cm_Avg","TempSCs650_30cm_Avg","PermCs650_30cm_Avg","PerAvgCs650_30cm_Avg","VoltRCs650_30cm_Avg","Uso_40cm_Avg","ECCs650_40cm_Avg","TempSCs650_40cm_Avg","PermCs650_40cm_Avg","PerAvgCs650_40cm_Avg","VoltRCs650_40cm_Avg","Uso_60cm_Avg","ECCs650_60cm_Avg","TempSCs650_60cm_Avg","PermCs650_60cm_Avg","PerAvgCs650_60cm_Avg","VoltRCs650_60cm_Avg","Uso_100cm_Avg","ECCs650_100cm_Avg","TempSCs650_100cm_Avg","PermCs650_100cm_Avg","PerAvgCs650_100cm_Avg","VoltRCs650_100cm_Avg"
"LN","SECONDS","NANOSECONDS","RN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg"
67,1056625200,0,406,"NAN","NAN",0.4037,0.031,25.5232,25.3401,3.5954,1.09321,0.3902,0.01769,25.647,23.9746,3.54,1.05213,0.36942,0.01462,25.6305,22.0408,3.4451,1.04303,0.32642,0.00619,25.6724,18.519,3.2462,1.01856,0.3385,0.00615,25.5026,19.4513,3.2925,1.0188,0.38106,0.01119,25.478,23.1048,3.52176,1.03306
68,1056625800,0,407,"NAN","NAN",0.40368,0.03108,25.5193,25.3376,3.59529,1.09347,0.3902,0.01772,25.6425,23.9745,3.54,1.05226,0.36941,0.01465,25.6252,22.0407,3.4451,1.04311,0.32642,0.00614,25.6674,18.5192,3.2462,1.01842,0.3385,0.00612,25.504,19.4514,3.2925,1.01875,0.3809,0.01119,25.4881,23.0877,3.5208,1.033
69,1056626400,0,408,"NAN","NAN",0.4035,0.03097,25.5216,25.317,3.5943,1.09312,0.3902,0.01767,25.6414,23.9747,3.54,1.05203,0.36934,0.0146,25.6294,22.0346,3.44477,1.04294,0.32624,0.00615,25.6691,18.5038,3.24524,1.01844,0.33834,0.00612,25.5104,19.4356,3.29162,1.01874,0.3809,0.01115,25.4909,23.0878,3.5208,1.03293
70,1056627000,0,409,"NAN","NAN",0.4035,0.03103,25.5375,25.3169,3.5943,1.09328,0.3902,0.01766,25.642,23.9747,3.54,1.05207,0.3692,0.01464,25.6254,22.0196,3.444,1.04306,0.3262,0.00617,25.6702,18.4999,3.245,1.01849,0.3383,0.00613,25.5076,19.4316,3.2914,1.01879,0.3809,0.01122,25.483,23.0876,3.5208,1.0331
71,1056627600,0,410,"NAN","NAN",0.4035,0.03102,25.5285,25.3168,3.5943,1.09328,0.39014,0.01771,25.6389,23.9679,3.53967,1.05214,0.3692,0.01462,25.6269,22.0197,3.444,1.04298,0.3262,0.00615,25.6727,18.5,3.245,1.01847,0.33824,0.0061,25.4953,19.4276,3.29116,1.01876,0.38078,0.01118,25.4783,23.0749,3.52014,1.03297
72,1056628200,0,411,"NAN","NAN",0.4035,0.03101,25.5419,25.3169,3.5943,1.09323,0.39,0.01773,25.631,23.9523,3.5389,1.05221,0.3692,0.01464,25.6246,22.0197,3.444,1.04297,0.32596,0.00618,25.6682,18.4845,3.24412,1.01852,0.338,0.00611,25.5048,19.4119,3.2902,1.01872,0.3807,0.01125,25.4814,23.0661,3.5197,1.03318
73,1056628800,0,412,"NAN","NAN",0.4035,0.03099,25.552,25.317,3.5943,1.09315,0.39,0.01771,25.6305,23.9524,3.5389,1.05219,0.36906,0.01461,25.6238,22.0049,3.44316,1.04297,0.32596,0.0062,25.6716,18.4844,3.24412,1.01856,0.338,0.00617,25.5001,19.4116,3.2902,1.0189,0.3807,0.01118,25.4861,23.0663,3.5197,1.03299
74,1056629400,0,413,"NAN","NAN",0.4035,0.03102,25.5576,25.3169,3.5943,1.0932,0.39,0.01765,25.6364,23.9525,3.5389,1.05201,0.369,0.01464,25.6241,21.9985,3.4428,1.04303,0.3262,0.00612,25.6772,18.5002,3.245,1.01831,0.33786,0.00617,25.5084,19.3977,3.28943,1.01892,0.38067,0.01115,25.4805,23.0642,3.51959,1.03295
75,1056630000,0,414,"NAN","NAN",0.4035,0.03105,25.5682,25.3168,3.5943,1.09335,0.39,0.01761,25.6294,23.9526,3.5389,1.05194,0.369,0.01457,25.6196,21.9987,3.4428,1.04288,0.32599,0.00619,25.6682,18.4864,3.24423,1.01855,0.3378,0.00611,25.5045,19.3921,3.2891,1.0187,0.38043,0.01115,25.4872,23.0449,3.5186,1.03295
76,1056630600,0,415,"NAN","NAN",0.4035,0.03104,25.5721,25.3168,3.5943,1.0933,0.38999,0.01775,25.6313,23.9523,3.5389,1.05225,0.36891,0.01453,25.6179,21.9925,3.44247,1.0427,0.3259,0.00614,25.6758,18.4809,3.2439,1.01837,0.33774,0.00613,25.5185,19.3881,3.28888,1.01875,0.38043,0.01116,25.4791,23.0448,3.5186,1.03297
77,1056631200,0,416,"NAN","NAN",0.4035,0.03097,25.5903,25.317,3.5943,1.09315,0.3897,0.0177,25.6288,23.9302,3.5378,1.05217,0.3687,0.01459,25.616,21.9774,3.4417,1.04293,0.32591,0.00617,25.6685,18.4808,3.2439,1.01847,0.3375,0.00614,25.5109,19.3722,3.288,1.01878,0.38043,0.01117,25.4836,23.0449,3.5186,1.03292
78,1056631800,0,417,"NAN","NAN",0.4035,0.0311,25.5852,25.3167,3.5943,1.0935,0.3897,0.01768,25.6425,23.9302,3.5378,1.05207,0.3687,0.01456,25.6179,21.9776,3.4417,1.04277,0.32578,0.00613,25.6713,18.4694,3.24324,1.01838,0.3375,0.00609,25.5137,19.3725,3.288,1.01864,0.38031,0.01113,25.4859,23.0321,3.51788,1.03285
79,1056632400,0,418,"NAN","NAN",0.40342,0.03101,25.5875,25.3077,3.59386,1.09319,0.3897,0.01771,25.6296,23.9302,3.5378,1.05218,0.36868,0.0146,25.6227,21.9753,3.44159,1.04292,0.3257,0.00616,25.6682,18.4615,3.2428,1.01847,0.33736,0.00613,25.5134,19.3585,3.28723,1.01874,0.3802,0.0111,25.4856,23.0236,3.5174,1.03276
80,1056633000,0,419,"NAN","NAN",0.4033,0.03106,25.6104,25.2936,3.5932,1.0934,0.3897,0.01769,25.6397,23.9302,3.5378,1.05213,0.3685,0.01453,25.621,21.9565,3.4406,1.04273,0.3257,0.00611,25.6688,18.4618,3.2428,1.01833,0.3373,0.00609,25.5154,19.3527,3.2869,1.01865,0.3802,0.0112,25.4797,23.0233,3.5174,1.03305
81,1056633600,0,420,"NAN","NAN",0.4033,0.03097,25.6199,25.2938,3.5932,1.09311,0.3897,0.01773,25.6333,23.9301,3.5378,1.05228,0.3685,0.01457,25.6135,21.9564,3.4406,1.04285,0.32549,0.0061,25.6677,18.4485,3.24196,1.01825,0.33721,0.00615,25.5143,19.3465,3.28654,1.01882,0.3802,0.01111,25.4791,23.0235,3.5174,1.03279
82,1056634200,0,421,"NAN","NAN",0.4033,0.03101,25.6322,25.2937,3.5932,1.09324,0.38954,0.01768,25.6291,23.9125,3.53684,1.05207,0.3685,0.01456,25.6165,21.9564,3.4406,1.0428,0.3254,0.00619,25.6693,18.4423,3.2416,1.01847,0.337,0.00609,25.5093,19.333,3.2857,1.01865,0.38,0.01115,25.4889,23.002,3.5163,1.03293
83,1056634800,0,422,"NAN","NAN",0.4033,0.03103,25.647,25.2937,3.5932,1.09326,0.3895,0.01767,25.6324,23.9081,3.5366,1.05203,0.36834,0.01454,25.6232,21.9396,3.43964,1.04273,0.3254,0.00616,25.6702,18.4425,3.2416,1.01841,0.337,0.00611,25.5148,19.3329,3.2857,1.01871,0.38,0.0111,25.4828,23.0021,3.5163,1.03277
84,1056635400,0,423,"NAN","NAN",0.4033,0.03105,25.6501,25.2936,3.5932,1.09332,0.3895,0.01764,25.6338,23.9082,3.5366,1.05194,0.3683,0.01453,25.6165,21.9354,3.4394,1.04274,0.32526,0.00613,25.6724,18.4291,3.24083,1.01834,0.3368,0.00609,25.5137,19.3132,3.2846,1.01867,0.38,0.01115,25.4864,23.002,3.5163,1.0329
85,1056636000,0,424,"NAN","NAN",0.4033,0.03113,25.6601,25.2934,3.5932,1.09362,0.3895,0.01763,25.6383,23.9081,3.5366,1.05198,0.36829,0.01457,25.6132,21.9352,3.4394,1.04286,0.3252,0.00614,25.6649,18.4233,3.2405,1.01836,0.3368,0.00613,25.516,19.313,3.2846,1.01877,0.37994,0.01116,25.4878,22.9956,3.51597,1.0329
86,1056636600,0,425,"NAN","NAN",0.4033,0.03099,25.6733,25.2937,3.5932,1.09318,0.3895,0.01767,25.6327,23.9081,3.5366,1.05202,0.36815,0.01452,25.6126,21.9248,3.43885,1.04273,0.3252,0.00615,25.673,18.4232,3.2405,1.01843,0.33668,0.00611,25.5137,19.3052,3.28416,1.0187,0.3798,0.01113,25.4775,22.9807,3.5152,1.03281
87,1056637200,0,426,"NAN","NAN",0.4033,0.03099,25.6774,25.2938,3.5932,1.09315,0.38936,0.01768,25.6341,23.8925,3.53583,1.05211,0.368,0.01453,25.6154,21.9142,3.4383,1.04278,0.32517,0.00616,25.669,18.4213,3.24039,1.01841,0.3365,0.0061,25.5163,19.2935,3.2835,1.01866,0.3798,0.01115,25.4883,22.9806,3.5152,1.03292
88,1056637800,0,427,"NAN","NAN",0.4033,0.03106,25.6942,25.2936,3.5932,1.09337,0.3893,0.01765,25.6406,23.886,3.5355,1.05199,0.368,0.01462,25.6176,21.914,3.4383,1.04292,0.3249,0.00612,25.6719,18.4042,3.2394,1.01832,0.3365,0.00612,25.514,19.2933,3.2835,1.01876,0.3798,0.01105,25.4847,22.9809,3.5152,1.03258
89,1056638400,0,428,"NAN","NAN",0.4032,0.03105,25.7188,25.282,3.5926,1.09338,0.3893,0.01767,25.6428,23.8859,3.5355,1.05205,0.368,0.01461,25.6079,21.914,3.4383,1.04297,0.3249,0.00615,25.6733,18.404,3.2394,1.01847,0.33642,0.00606,25.5154,19.2858,3.28302,1.01854,0.37994,0.01108,25.4875,22.9958,3.51597,1.03271
90,1056639000,0,429,"NAN","NAN",0.4031,0.03105,25.7197,25.2704,3.592,1.09341,0.3893,0.01765,25.6456,23.8859,3.5355,1.05201,0.36786,0.01457,25.6132,21.8993,3.43753,1.04285,0.3249,0.00609,25.6691,18.4044,3.2394,1.01825,0.3363,0.00609,25.5163,19.2738,3.2823,1.01867,0.37984,0.0111,25.4842,22.985,3.51542,1.03274
91,1056639600,0,430,"NAN","NAN",0.4031,0.03111,25.7317,25.2702,3.592,1.09358,0.3893,0.01761,25.6411,23.8861,3.5355,1.05187,0.3678,0.01457,25.6107,21.893,3.4372,1.04285,0.3249,0.00615,25.6724,18.404,3.2394,1.01845,0.3363,0.00609,25.5188,19.2738,3.2823,1.01867,0.3798,0.01113,25.4833,22.9807,3.5152,1.03276
92,1056640200,0,431,"NAN","NAN",0.4031,0.0311,25.747,25.2702,3.592,1.09358,0.3893,0.01765,25.6523,23.8859,3.5355,1.05203,0.3678,0.01454,25.6095,21.8931,3.4372,1.04277,0.32487,0.0061,25.6663,18.4024,3.23929,1.01826,0.3363,0.00608,25.5218,19.2738,3.2823,1.01868,0.3798,0.01104,25.4909,22.9809,3.5152,1.03258
93,1056640800,0,432,"NAN","NAN",0.4031,0.0311,25.7641,25.2703,3.592,1.09353,0.3893,0.01768,25.6517,23.8859,3.5355,1.05206,0.3678,0.01457,25.6118,21.893,3.4372,1.04284,0.3247,0.00613,25.6691,18.3851,3.2383,1.01834,0.33606,0.0061,25.511,19.2579,3.28142,1.01872,0.3798,0.01105,25.4872,22.9808,3.5152,1.03262
94,1056641400,0,433,"NAN","NAN",0.4031,0.03105,25.7798,25.2704,3.592,1.09335,0.38903,0.01766,25.649,23.8659,3.53451,1.05207,0.3678,0.01453,25.6123,21.8932,3.4372,1.04273,0.3247,0.00613,25.6615,18.3849,3.2383,1.01841,0.336,0.00605,25.5132,19.2543,3.2812,1.01851,0.3798,0.01108,25.4836,22.9808,3.5152,1.03269
95,1056642000,0,434,"NAN","NAN",0.4031,0.03108,25.786,25.2703,3.592,1.09346,0.38918,0.0177,25.6579,23.877,3.53506,1.05211,0.36766,0.01445,25.614,21.8829,3.43665,1.04252,0.3247,0.00614,25.6721,18.385,3.2383,1.01839,0.336,0.00611,25.5193,19.254,3.2812,1.0187,0.3798,0.01117,25.4892,22.9805,3.5152,1.03296
96,1056642600,0,435,"NAN","NAN",0.4031,0.03109,25.803,25.2703,3.592,1.09347,0.3893,0.01766,25.6632,23.886,3.5355,1.05201,0.36751,0.01454,25.6123,21.872,3.4361,1.04274,0.32469,0.0061,25.666,18.3852,3.2383,1.01825,0.336,0.00602,25.5162,19.2544,3.2812,1.01849,0.3798,0.01111,25.4828,22.9807,3.5152,1.03277
97,1056643200,0,436,"NAN","NAN",0.4031,0.03121,25.817,25.27,3.592,1.09385,0.3893,0.01767,25.6671,23.8859,3.5355,1.05204,0.36753,0.01447,25.6213,21.8723,3.4361,1.04256,0.32467,0.00616,25.6677,18.3849,3.2383,1.01844,0.33596,0.00613,25.5149,19.25,3.28098,1.01874,0.3798,0.01109,25.4881,22.9807,3.5152,1.03272
98,1056643800,0,437,"NAN","NAN",0.4031,0.03105,25.8299,25.2704,3.592,1.09337,0.3893,0.01765,25.6635,23.886,3.5355,1.052,0.36751,0.01451,25.6068,21.8722,3.4361,1.04264,0.32468,0.00613,25.6705,18.3851,3.2383,1.01832,0.3358,0.00611,25.5266,19.2343,3.2801,1.01868,0.37974,0.01107,25.4883,22.9765,3.51496,1.0327
99,1056644400,0,438,"NAN","NAN",0.4031,0.03113,25.8371,25.2702,3.592,1.0936,0.3893,0.01761,25.671,23.8861,3.5355,1.05186,0.3675,0.01451,25.6107,21.8721,3.4361,1.04272,0.3247,0.00613,25.6666,18.3851,3.2383,1.01832,0.3358,0.00611,25.5252,19.2344,3.2801,1.01869,0.3795,0.01109,25.4847,22.9593,3.514,1.03278
100,1056645000,0,439,"NAN","NAN",0.4031,0.03113,25.8531,25.2702,3.592,1.09361,0.3893,0.01756,25.6702,23.8862,3.5355,1.05172,0.36751,0.01448,25.6037,21.8722,3.4361,1.04259,0.32467,0.00614,25.6624,18.3831,3.23818,1.01836,0.3358,0.00607,25.5199,19.2345,3.2801,1.0186,0.3795,0.01109,25.4825,22.9593,3.514,1.03272
101,1056645600,0,440,"NAN","NAN",0.40289,0.03106,25.8601,25.2541,3.59123,1.09339,0.38913,0.01757,25.6727,23.8729,3.53484,1.05179,0.3673,0.01449,25.6157,21.8511,3.4349,1.04261,0.3244,0.00619,25.6699,18.3656,3.2371,1.01852,0.3358,0.00608,25.5238,19.2346,3.2801,1.01856,0.3795,0.01108,25.4895,22.9594,3.514,1.03269
102,1056646200,0,441,"NAN","NAN",0.4028,0.03113,25.8598,25.2471,3.5909,1.09356,0.38901,0.0176,25.6816,23.864,3.5344,1.05179,0.3673,0.0145,25.6165,21.8511,3.4349,1.04264,0.3244,0.00609,25.6755,18.3661,3.2371,1.01824,0.33577,0.00608,25.5252,19.2325,3.27998,1.01863,0.3795,0.01103,25.4861,22.9595,3.514,1.03254
103,1056646800,0,442,"NAN","NAN",0.4028,0.03118,25.8732,25.247,3.5909,1.09368,0.38901,0.01765,25.6833,23.8638,3.5344,1.05203,0.3673,0.01455,25.6207,21.8509,3.4349,1.04277,0.3244,0.00608,25.666,18.3662,3.2371,1.01815,0.3355,0.00609,25.5188,19.2146,3.2789,1.0187,0.3795,0.01114,25.4903,22.9593,3.514,1.03284
104,1056647400,0,443,"NAN","NAN",0.4028,0.03113,25.8805,25.247,3.5909,1.09362,0.38902,0.0176,25.6822,23.864,3.5344,1.05179,0.3673,0.01447,25.6176,21.8513,3.4349,1.04251,0.32415,0.00607,25.6607,18.347,3.236,1.01819,0.3355,0.00612,25.5157,19.2145,3.2789,1.01877,0.3795,0.01117,25.4831,22.9592,3.514,1.03293
105,1056648000,0,444,"NAN","NAN",0.4028,0.03112,25.8962,25.247,3.5909,1.09358,0.38901,0.01766,25.6856,23.8638,3.5344,1.052,0.3673,0.01451,25.6157,21.851,3.4349,1.0427,0.32415,0.00611,25.6668,18.3469,3.236,1.01827,0.33565,0.00606,25.5268,19.2247,3.2795,1.01857,0.3795,0.01113,25.4908,22.9593,3.514,1.03282
106,1056648600,0,445,"NAN","NAN",0.4028,0.03111,25.8965,25.2471,3.5909,1.09354,0.38901,0.01761,25.6984,23.8639,3.5344,1.05184,0.3673,0.01452,25.6154,21.851,3.4349,1.04272,0.32414,0.00611,25.6657,18.3468,3.236,1.01833,0.3358,0.00606,25.5224,19.2345,3.2801,1.01857,0.3795,0.01112,25.4948,22.9593,3.514,1.03281
107,1056649200,0,446,"NAN","NAN",0.4028,0.03113,25.9065,25.247,3.5909,1.09361,0.389,0.01764,25.7018,23.8638,3.5344,1.05201,0.3673,0.01452,25.6176,21.851,3.4349,1.04271,0.32414,0.00613,25.6733,18.3468,3.236,1.01834,0.3358,0.00605,25.5266,19.2345,3.2801,1.01859,0.3795,0.01106,25.4914,22.9594,3.514,1.03266
108,1056649800,0,447,"NAN","NAN",0.4028,0.03109,25.9147,25.2472,3.5909,1.09346,0.38901,0.01761,25.7085,23.8639,3.5344,1.05188,0.36716,0.01455,25.6121,21.8362,3.43413,1.04277,0.32415,0.00614,25.6761,18.3468,3.236,1.01834,0.3358,0.00609,25.528,19.2345,3.2801,1.01861,0.3795,0.01113,25.4906,22.9592,3.514,1.03285
109,1056650400,0,448,"NAN","NAN",0.4028,0.03118,25.9189,25.2469,3.5909,1.09371,0.389,0.01764,25.7082,23.8638,3.5344,1.05201,0.3671,0.01452,25.6185,21.83,3.4338,1.04269,0.32415,0.00612,25.671,18.3468,3.236,1.0183,0.3358,0.00609,25.5199,19.2343,3.2801,1.01871,0.3795,0.01112,25.4937,22.9593,3.514,1.03282
110,1056651000,0,449,"NAN",110.9,0.4028,0.03109,25.9121,25.2471,3.5909,1.09349,0.38888,0.01764,25.7158,23.8505,3.53374,1.05197,0.36716,0.01451,25.616,21.8363,3.43413,1.04262,0.32414,0.00612,25.6663,18.3468,3.236,1.01831,0.3358,0.00605,25.5316,19.2346,3.2801,1.01854,0.37948,0.01111,25.49,22.9572,3.51389,1.03274
111,1056651600,0,450,"NAN",41.04,0.4028,0.03114,25.9289,25.247,3.5909,1.09364,0.3888,0.01769,25.7247,23.8415,3.5333,1.05211,0.3673,0.01452,25.6126,21.851,3.4349,1.04269,0.32415,0.00612,25.6693,18.3468,3.236,1.01832,0.3358,0.0061,25.523,19.2344,3.2801,1.01863,0.3795,0.01107,25.4903,22.9594,3.514,1.0327
112,1056652200,0,451,"NAN",40.73,0.4028,0.03112,25.9387,25.2471,3.5909,1.09355,0.3888,0.01761,25.7208,23.8417,3.5333,1.05189,0.36714,0.01451,25.6157,21.8342,3.43402,1.04269,0.32414,0.00609,25.6688,18.3469,3.236,1.01824,0.33553,0.00608,25.5263,19.2167,3.27902,1.01863,0.3795,0.01116,25.4973,22.9592,3.514,1.03294
113,1056652800,0,452,"NAN",-12.73,0.4028,0.03113,25.9404,25.247,3.5909,1.0936,0.3888,0.01758,25.7244,23.8418,3.5333,1.05187,0.3671,0.01455,25.616,21.8298,3.4338,1.0428,0.32416,0.0061,25.678,18.3469,3.236,1.01824,0.3355,0.00606,25.5235,19.2148,3.2789,1.0186,0.3795,0.01106,25.4808,22.9594,3.514,1.03266
114,1056653400,0,453,"NAN",-10.28,0.4028,0.03121,25.9373,25.2468,3.5909,1.09386,0.3888,0.0177,25.7342,23.8415,3.5333,1.05211,0.3671,0.0145,25.626,21.83,3.4338,1.04261,0.32414,0.00613,25.6657,18.3466,3.236,1.01839,0.3355,0.00609,25.5316,19.2147,3.2789,1.01867,0.3795,0.01109,25.4859,22.9594,3.514,1.03271
115,1056654000,0,454,"NAN",38.76,0.4028,0.03112,25.9522,25.2471,3.5909,1.09349,0.3888,0.01759,25.7325,23.8418,3.5333,1.05182,0.3671,0.01449,25.6257,21.8301,3.4338,1.04259,0.32413,0.00613,25.6741,18.3468,3.236,1.01833,0.3355,0.00609,25.5294,19.2147,3.2789,1.01863,0.3795,0.0111,25.49,22.9593,3.514,1.03278
116,1056654600,0,455,"NAN",19.89,0.4028,0.03116,25.9463,25.247,3.5909,1.0937,0.3888,0.01763,25.7372,23.8416,3.5333,1.05199,0.3671,0.01451,25.6254,21.83,3.4338,1.04267,0.32414,0.00611,25.6744,18.3469,3.236,1.01828,0.3355,0.00608,25.5271,19.2149,3.2789,1.01853,0.3795,0.01107,25.4869,22.9594,3.514,1.03266
117,1056655200,0,456,"NAN",-7.306,0.40272,0.03117,25.946,25.2377,3.59046,1.09372,0.3888,0.0176,25.7442,23.8418,3.5333,1.05182,0.3671,0.01456,25.6296,21.8299,3.4338,1.04274,0.32413,0.00614,25.6707,18.3467,3.236,1.0184,0.3355,0.00606,25.5252,19.2148,3.2789,1.01859,0.3795,0.01106,25.492,22.9594,3.514,1.03261
118,1056655800,0,457,"NAN",35.06,0.4026,0.03115,25.9474,25.2238,3.5898,1.09364,0.3888,0.01757,25.7443,23.8418,3.5333,1.05177,0.3671,0.01452,25.6252,21.8299,3.4338,1.04269,0.32413,0.00618,25.6674,18.3465,3.236,1.01846,0.3355,0.00607,25.526,19.2149,3.2789,1.01857,0.3795,0.01108,25.4959,22.9594,3.514,1.03268
119,1056656400,0,458,"NAN",20,0.4026,0.0311,25.9443,25.224,3.5898,1.09347,0.3888,0.01757,25.7504,23.8418,3.5333,1.05183,0.3671,0.01457,25.6305,21.8298,3.4338,1.04279,0.32413,0.00617,25.6752,18.3466,3.236,1.01844,0.33533,0.00612,25.5308,19.1989,3.27802,1.01874,0.3795,0.01114,25.4895,22.9592,3.514,1.03288
120,1056657000,0,459,"NAN",51.82,0.4026,0.03111,25.9597,25.2239,3.5898,1.09355,0.3888,0.01756,25.7526,23.8419,3.5333,1.05175,0.3671,0.01454,25.6378,21.8299,3.4338,1.04272,0.32411,0.00622,25.6758,18.3463,3.236,1.01857,0.33529,0.0061,25.5313,19.195,3.2778,1.01865,0.3795,0.01115,25.4906,22.9592,3.514,1.03288
121,1056657600,0,460,"NAN",54.63,0.4026,0.03116,25.9457,25.2238,3.5898,1.09372,0.3888,0.01765,25.7482,23.8416,3.5333,1.05199,0.3671,0.01452,25.635,21.83,3.4338,1.04265,0.32403,0.00606,25.6696,18.3375,3.23545,1.01815,0.3353,0.00604,25.5243,19.1953,3.2778,1.01851,0.3795,0.01109,25.4951,22.9593,3.514,1.03272
122,1056658200,0,461,"NAN",12.18,0.4026,0.03114,25.9505,25.2239,3.5898,1.09356,0.38868,0.01758,25.7692,23.8285,3.53258,1.05177,0.3671,0.01448,25.6347,21.8301,3.4338,1.04259,0.3239,0.00611,25.6744,18.3277,3.2349,1.01829,0.3353,0.0061,25.5327,19.195,3.2778,1.01869,0.3795,0.01106,25.4906,22.9594,3.514,1.03262
123,1056658800,0,462,"NAN",60.68,0.4026,0.03114,25.955,25.2238,3.5898,1.09364,0.3886,0.01765,25.7703,23.8195,3.5321,1.05203,0.3671,0.01445,25.64,21.8302,3.4338,1.04252,0.3239,0.00616,25.6749,18.3274,3.2349,1.01844,0.3353,0.00606,25.5297,19.1952,3.2778,1.01859,0.3795,0.01108,25.4906,22.9594,3.514,1.03272
124,1056659400,0,463,"NAN","NAN",0.4026,0.03109,25.9446,25.224,3.5898,1.09348,0.3886,0.01761,25.7666,23.8196,3.5321,1.05185,0.3671,0.01448,25.6378,21.8301,3.4338,1.04257,0.3239,0.0061,25.673,18.3278,3.2349,1.01822,0.3353,0.00609,25.533,19.195,3.2778,1.01866,0.3795,0.01111,25.4864,22.9593,3.514,1.03278
125,1056660000,0,464,"NAN",5.53,0.4026,0.03116,25.9586,25.2238,3.5898,1.09368,0.3886,0.01767,25.7731,23.8194,3.5321,1.0521,0.36707,0.01448,25.6481,21.828,3.43369,1.04258,0.3239,0.00613,25.6763,18.3276,3.2349,1.01836,0.3353,0.00605,25.5313,19.1953,3.2778,1.01846,0.3795,0.01109,25.4939,22.9594,3.514,1.03268
126,1056660600,0,465,"NAN",44.45,0.4026,0.03119,25.9539,25.2237,3.5898,1.09379,0.3886,0.01767,25.7703,23.8194,3.5321,1.05205,0.3668,0.01448,25.6378,21.809,3.4327,1.04257,0.3239,0.00609,25.671,18.3278,3.2349,1.01825,0.3353,0.00604,25.5372,19.1952,3.2778,1.01854,0.3795,0.01109,25.4948,22.9593,3.514,1.03278
127,1056661200,0,466,"NAN","NAN",0.4026,0.03105,25.9497,25.2241,3.5898,1.09336,0.3886,0.01765,25.7731,23.8195,3.5321,1.05199,0.3668,0.01451,25.6355,21.8089,3.4327,1.04268,0.3239,0.00616,25.6774,18.3274,3.2349,1.01844,0.3353,0.00601,25.5288,19.1953,3.2778,1.01846,0.3795,0.0111,25.4945,22.9593,3.514,1.03274
128,1056661800,0,467,"NAN",39.7,0.4026,0.03119,25.9665,25.2238,3.5898,1.09375,0.3886,0.01759,25.7708,23.8196,3.5321,1.05182,0.3668,0.01455,25.64,21.8088,3.4327,1.04274,0.3239,0.0061,25.6769,18.3277,3.2349,1.01831,0.3353,0.00606,25.5285,19.1952,3.2778,1.01853,0.3795,0.01111,25.4892,22.9593,3.514,1.03278
129,1056662400,0,468,"NAN",34.45,0.4026,0.03117,25.9488,25.2238,3.5898,1.09372,0.3886,0.01754,25.7792,23.8198,3.5321,1.05171,0.3668,0.01448,25.6417,21.809,3.4327,1.04258,0.3239,0.00612,25.6791,18.3276,3.2349,1.01831,0.3353,0.00609,25.5417,19.1951,3.2778,1.01865,0.3795,0.01109,25.4976,22.9593,3.514,1.03274
130,1056663000,0,469,"NAN",59.77,0.4026,0.03109,25.9491,25.224,3.5898,1.09349,0.3886,0.01757,25.7823,23.8197,3.5321,1.05179,0.3668,0.01449,25.6512,21.809,3.4327,1.0426,0.3239,0.0061,25.6794,18.3277,3.2349,1.01828,0.3353,0.00606,25.5319,19.1952,3.2778,1.01858,0.3795,0.01108,25.495,22.9594,3.514,1.03268
131,1056663600,0,470,"NAN",8.03,0.4026,0.03106,25.9525,25.224,3.5898,1.09342,0.3886,0.01758,25.7823,23.8197,3.5321,1.05181,0.3668,0.01446,25.6408,21.8091,3.4327,1.04248,0.3239,0.00611,25.6772,18.3277,3.2349,1.01829,0.3353,0.00605,25.5263,19.1952,3.2778,1.01853,0.3795,0.01107,25.4956,22.9594,3.514,1.03265
132,1056664200,0,471,"NAN",49.49,0.4026,0.03109,25.9497,25.2239,3.5898,1.0935,0.3886,0.01753,25.789,23.8197,3.5321,1.05168,0.3668,0.0145,25.6529,21.809,3.4327,1.04262,0.3239,0.00611,25.6772,18.3277,3.2349,1.01828,0.3353,0.00604,25.533,19.1952,3.2778,1.01852,0.3795,0.01112,25.4976,22.9593,3.514,1.03274
